month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7,24,7,0,,,,0.91823334,0.0,0.0,0.0,0.0
8,1,1,0,,,,0.8362833,0.0,0.0,0.0,0.0
8,2,1,0,,,,0.9629833,0.0,0.0,0.0,0.0
8,3,1,0,,,,0.8555833,0.0,0.0,0.0,0.0
8,4,1,0,,,,0.9595,0.0,0.0,0.0,0.0
8,5,1,0,,,,0.87075,0.0,0.0,0.0,0.0
8,6,1,0,,,,1.0371833,0.0,0.0,0.0,0.87
8,7,1,0,,,,0.86815,0.0,0.0,0.0,41.12
8,8,1,0,,,,0.8279167,0.0,0.0,0.0,14.06
8,9,1,0,,,,1.47905,0.0,0.0,0.0,58.05
8,10,1,0,,,,1.8689667,0.0,0.0,0.0,310.95
8,11,1,0,,,,2.5458167,0.0,0.0,0.0,309.85
8,12,1,0,,,,3.2747333,0.0,0.0,0.0,408.25
8,13,1,0,,,,2.76585,0.0,0.0,0.0,253.05
8,14,1,0,,,,2.6845834,0.0,0.0,0.0,171.52
8,15,1,0,,,,3.0492,0.0,0.0,0.0,75.01
8,16,1,0,,,,3.2811666,0.0,0.0,0.0,87.93
8,17,1,0,,,,3.9939,0.0,0.0,0.0,82.53
8,18,1,0,,,,4.236767,0.0,0.0,0.0,39.56
8,19,1,0,,,,3.0822334,0.0,0.0,0.0,13.2
8,20,1,0,,,,5.4960165,0.0,0.0,0.0,2.03
8,21,1,0,,,,4.6544666,0.0,0.0,0.0,0.0
8,22,1,0,,,,4.8645835,0.0,0.0,0.0,0.0
8,23,1,0,,,,2.2404833,0.0,0.0,0.0,0.0
8,24,1,0,,,,0.97903335,0.0,0.0,0.0,0.0
8,1,2,0,,,,0.35008332,0.0,0.0,0.0,0.0
8,2,2,0,,,,0.34903333,0.0,0.0,0.0,0.0
8,3,2,0,,,,0.72851664,0.0,0.0,0.0,0.0
8,4,2,0,,,,0.25335,0.0,0.0,0.0,0.0
8,5,2,0,,,,0.8050333,0.0,0.0,0.0,0.0
8,6,2,0,,,,0.29365,0.0,0.0,0.0,0.0
8,7,2,0,,,,0.8556167,0.0,0.0,0.0,11.5
8,8,2,0,,,,1.49775,0.0,0.0,0.0,125.83
8,9,2,0,,,,2.77955,0.0,0.0,0.0,134.75
8,10,2,0,,,,4.42445,0.0,0.0,0.0,390.48
8,11,2,0,,,,1.556,0.0,0.0,0.0,494.46
8,12,2,0,,,,0.2759,0.0,0.0,0.0,330.74
8,13,2,0,,,,0.21158333,0.0,0.0,0.0,511.35
8,14,2,0,,,,0.21446666,0.0,0.0,0.0,245.64
8,15,2,0,,,,0.21613333,0.0,0.0,0.0,386.38
8,16,2,0,,,,0.21628334,0.0,0.0,0.0,437.32
8,17,2,0,,,,0.216,0.0,0.0,0.0,57.81
8,18,2,0,,,,0.2123,0.0,0.0,0.0,191.58
8,19,2,0,,,,0.20833333,0.0,0.0,0.0,40.21
8,20,2,0,,,,0.21478334,0.0,0.0,0.0,4.87
8,21,2,0,,,,0.21516667,0.0,0.0,0.0,0.0
8,22,2,0,,,,0.22278333,0.0,0.0,0.0,0.0
8,23,2,0,,,,0.22011666,0.0,0.0,0.0,0.0
8,24,2,0,,,,0.22196667,0.0,0.0,0.0,0.0
8,1,3,0,,,,0.22445,0.0,0.0,0.0,0.0
8,2,3,0,,,,0.21996666,0.0,0.0,0.0,0.0
8,3,3,0,,,,0.22535,0.0,0.0,0.0,0.0
8,4,3,0,,,,0.41146666,0.0,0.0,0.0,0.0
8,5,3,0,,,,0.52273333,0.0,0.0,0.0,0.0
8,6,3,0,,,,0.2632,0.0,0.0,0.0,0.0
8,7,3,0,,,,0.2683,0.0,0.0,0.0,4.99
8,8,3,0,,,,0.26121667,0.0,0.0,0.0,141.86
8,9,3,0,,,,0.25625,0.0,0.0,0.0,242.66
8,10,3,0,,,,0.25388333,0.0,0.0,0.0,197.38
8,11,3,0,,,,0.25616667,0.0,0.0,0.0,245.73
8,12,3,0,,,,0.25548333,0.0,0.0,0.0,365.33
8,13,3,0,,,,0.22516666,0.0,0.0,0.0,226.42
8,14,3,0,,,,0.21435,0.0,0.0,0.0,50.03
