month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7,24,7,0,,,,1.0096232e-07,0.0,0.0,0.0,0.0
8,1,1,0,,,,1.01852415e-07,0.0,0.0,0.0,0.0
8,2,1,0,,,,1.00835166e-07,0.0,0.0,0.0,0.0
8,3,1,0,,,,1.0070801e-07,0.0,0.0,0.0,0.0
8,4,1,0,,,,1.01598104e-07,0.0,0.0,0.0,0.0
8,5,1,0,,,,9.943644e-08,0.0,0.0,0.0,0.0
8,6,1,0,,,,1.0421673e-07,0.0,0.0,0.0,0.87
8,7,1,0,,,,1.0063847e-07,0.0,0.0,0.0,41.12
8,8,1,0,,,,0.40593338,0.0,0.0,0.0,14.06
8,9,1,0,,,,0.12931676,0.0,0.0,0.0,58.05
8,10,1,0,,,,0.5406834,0.0,0.0,0.0,310.95
8,11,1,0,,,,0.6703,0.0,0.0,0.0,309.85
8,12,1,0,,,,2.1257334,0.0,0.0,0.0,408.25
8,13,1,0,,,,2.9453332,0.0,0.0,0.0,253.05
8,14,1,0,,,,1.4418334,0.0,0.0,0.0,171.52
8,15,1,0,,,,1.1886,0.0,0.0,0.0,75.01
8,16,1,0,,,,0.48453334,0.0,0.0,0.0,87.93
8,17,1,0,,,,0.018416762,0.0,0.0,0.0,82.53
8,18,1,0,,,,1.1647543e-07,0.0,0.0,0.0,39.56
8,19,1,0,,,,9.9515916e-08,0.0,0.0,0.0,13.2
8,20,1,0,,,,1.01184845e-07,0.0,0.0,0.0,2.03
8,21,1,0,,,,1.0032654e-07,0.0,0.0,0.0,0.0
8,22,1,0,,,,1.0008166e-07,0.0,0.0,0.0,0.0
8,23,1,0,,,,1.0150075e-07,0.0,0.0,0.0,0.0
8,24,1,0,,,,1.0341009e-07,0.0,0.0,0.0,0.0
8,1,2,0,,,,9.991129e-08,0.0,0.0,0.0,0.0
8,2,2,0,,,,9.9927185e-08,0.0,0.0,0.0,0.0
8,3,2,0,,,,9.9710626e-08,0.0,0.0,0.0,0.0
8,4,2,0,,,,9.9929174e-08,0.0,0.0,0.0,0.0
8,5,2,0,,,,9.969473e-08,0.0,0.0,0.0,0.0
8,6,2,0,,,,0.000166761,0.0,0.0,0.0,0.0
8,7,2,0,,,,0.003983418,0.0,0.0,0.0,11.5
8,8,2,0,,,,0.32430005,0.0,0.0,0.0,125.83
8,9,2,0,,,,1.1664833,0.0,0.0,0.0,134.75
8,10,2,0,,,,0.9182,0.0,0.0,0.0,390.48
8,11,2,0,,,,0.52075005,0.0,0.0,0.0,494.46
8,12,2,0,,,,0.8293833,0.0,0.0,0.0,330.74
8,13,2,0,,,,2.1025,0.0,0.0,0.0,511.35
8,14,2,0,,,,4.815067,0.0,0.0,0.0,245.64
8,15,2,0,,,,3.08925,0.0,0.0,0.0,386.38
8,16,2,0,,,,2.79475,0.0,0.0,0.0,437.32
8,17,2,0,,,,2.5212667,0.0,0.0,0.0,57.81
8,18,2,0,,,,3.4353166,0.0,0.0,0.0,191.58
8,19,2,0,,,,1.0034243e-07,0.0,0.0,0.0,40.21
8,20,2,0,,,,1.0041992e-07,0.0,0.0,0.0,4.87
8,21,2,0,,,,1.0274251e-07,0.0,0.0,0.0,0.0
8,22,2,0,,,,9.8609924e-08,0.0,0.0,0.0,0.0
8,23,2,0,,,,1.00030505e-07,0.0,0.0,0.0,0.0
8,24,2,0,,,,9.9833805e-08,0.0,0.0,0.0,0.0
8,1,3,0,,,,9.983778e-08,0.0,0.0,0.0,0.0
8,2,3,0,,,,9.991328e-08,0.0,0.0,0.0,0.0
8,3,3,0,,,,1.0035038e-07,0.0,0.0,0.0,0.0
8,4,3,0,,,,9.991328e-08,0.0,0.0,0.0,0.0
8,5,3,0,,,,9.9742415e-08,0.0,0.0,0.0,0.0
8,6,3,0,,,,9.9452336e-08,0.0,0.0,0.0,0.0
8,7,3,0,,,,1.0499954e-07,0.0,0.0,0.0,4.99
8,8,3,0,,,,0.1190834,0.0,0.0,0.0,141.86
8,9,3,0,,,,0.31313342,0.0,0.0,0.0,242.66
8,10,3,0,,,,0.72136664,0.0,0.0,0.0,197.38
8,11,3,0,,,,0.90425,0.0,0.0,0.0,245.73
8,12,3,0,,,,0.94095,0.0,0.0,0.0,365.33
8,13,3,0,,,,2.23715,0.0,0.0,0.0,226.42
8,14,3,0,,,,6.101333,0.0,0.0,0.0,50.03
8,15,3,0,,,,3.6067834,0.0,0.0,0.0,136.8
8,16,3,0,,,,4.4866834,0.0,0.0,0.0,259.39
8,17,3,0,,,,4.7129664,0.0,0.0,0.0,58.79
8,18,3,0,,,,0.24221678,0.0,0.0,0.0,64.11
8,19,3,0,,,,1.00547076e-07,0.0,0.0,0.0,16.24
8,20,3,0,,,,1.0210673e-07,0.0,0.0,0.0,0.13
8,21,3,0,,,,1.03886926e-07,0.0,0.0,0.0,0.0
8,22,3,0,,,,1.0380066e-07,0.0,0.0,0.0,0.0
8,23,3,0,,,,9.9389084e-08,0.0,0.0,0.0,0.0
8,24,3,0,,,,9.918213e-08,0.0,0.0,0.0,0.0
8,1,4,0,,,,9.9741584e-08,0.0,0.0,0.0,0.0
8,2,4,0,,,,9.964903e-08,0.0,0.0,0.0,0.0
8,3,4,0,,,,9.961526e-08,0.0,0.0,0.0,0.0
8,4,4,0,,,,9.783109e-08,0.0,0.0,0.0,0.0
8,5,4,0,,,,1.4453001,0.0,0.0,0.0,0.0
8,6,4,0,,,,2.6725,0.0,0.0,0.0,0.0
8,7,4,0,,,,1.19695,0.0,0.0,0.0,18.04
8,8,4,0,,,,1.5010166,0.0,0.0,0.0,183.25
8,9,4,0,,,,1.2936833,0.0,0.0,0.0,419.01
8,10,4,0,,,,1.3148167,0.0,0.0,0.0,566.92
8,11,4,0,,,,1.4594166,0.0,0.0,0.0,631.56
8,12,4,0,,,,2.05045,0.0,0.0,0.0,798.3
8,13,4,0,,,,2.3665333,0.0,0.0,0.0,807.67
8,14,4,0,,,,2.9019,0.0,0.0,0.0,789.21
8,15,4,0,,,,2.9764,0.0,0.0,0.0,700.18
8,16,4,0,,,,0.46538332,0.0,0.0,0.0,585.76
8,17,4,0,,,,0.6673333,0.0,0.0,0.0,399.45
8,18,4,0,,,,0.41273335,0.0,0.0,0.0,196.43
8,19,4,0,,,,2.6612334,0.0,0.0,0.0,36.93
8,20,4,0,,,,0.66601664,0.0,0.0,0.0,3.39
8,21,4,0,,,,0.67046666,0.0,0.0,0.0,0.0
8,22,4,0,,,,0.5344,0.0,0.0,0.0,0.0
8,23,4,0,,,,1.3674333,0.0,0.0,0.0,0.0
8,24,4,0,,,,3.3778667,0.0,0.0,0.0,0.0
8,1,5,0,,,,1.7623833,0.0,0.0,0.0,0.0
8,2,5,0,,,,2.5137167,0.0,0.0,0.0,0.0
8,3,5,0,,,,1.1891333,0.0,0.0,0.0,0.0
8,4,5,0,,,,1.37745,0.0,0.0,0.0,0.0
8,5,5,0,,,,0.68083334,0.0,0.0,0.0,0.0
8,6,5,0,,,,0.57671666,0.0,0.0,0.0,0.0
8,7,5,0,,,,1.0197,0.0,0.0,0.0,5.03
8,8,5,0,,,,0.76205,0.0,0.0,0.0,218.46
8,9,5,0,,,,0.8488,0.0,0.0,0.0,416.38
8,10,5,0,,,,1.5357833,0.0,0.0,0.0,574.11
8,11,5,0,,,,0.6437167,0.0,0.0,0.0,360.63
8,12,5,0,,,,1.8142333,0.0,0.0,0.0,234.37
8,13,5,0,,,,2.9663,0.0,0.0,0.0,818.82
8,14,5,0,,,,3.7788,0.0,0.0,0.0,769.98
8,15,5,0,,,,3.7796333,0.0,0.0,0.0,102.9
8,16,5,0,,,,3.32765,0.0,0.0,0.0,519.68
8,17,5,0,,,,3.1755834,0.0,0.0,0.0,311.95
8,18,5,0,,,,3.1934416,0.0,0.0,0.0,159.32
8,19,5,0,,,,0.6877583,0.0,0.0,0.0,46.91
8,20,5,0,,,,0.65695,0.0,0.0,0.0,3.88
8,21,5,0,,,,0.89891666,0.0,0.0,0.0,0.0
8,22,5,0,,,,3.3344166,0.0,0.0,0.0,0.0
8,23,5,0,,,,1.1856166,0.0,0.0,0.0,0.0
8,24,5,0,,,,1.6287333,0.0,0.0,0.0,0.0
8,1,6,0,,,,1.66165,0.0,0.0,0.0,0.0
8,2,6,0,,,,0.6709,0.0,0.0,0.0,0.0
8,3,6,0,,,,1.2816666,0.0,0.0,0.0,0.0
8,4,6,0,,,,0.6116,0.0,0.0,0.0,0.0
8,5,6,0,,,,0.88121665,0.0,0.0,0.0,0.0
8,6,6,0,,,,0.5800167,0.0,0.0,0.0,0.0
8,7,6,0,,,,0.75273335,0.0,0.0,0.0,70.93
8,8,6,0,,,,1.73585,0.0,0.0,0.0,240.35
8,9,6,0,,,,0.93158334,0.0,0.0,0.0,443.72
8,10,6,0,,,,1.7448833,0.0,0.0,0.0,607.61
8,11,6,0,,,,1.6556333,0.0,0.0,0.0,725.41
8,12,6,0,,,,2.6137834,0.0,0.0,0.0,741.76
8,13,6,0,,,,0.9945,0.0,0.0,0.0,797.03
8,14,6,0,,,,1.37745,0.0,0.0,0.0,776.28
8,15,6,0,,,,1.9659166,0.0,0.0,0.0,688.45
8,16,6,0,,,,1.2434,0.0,0.0,0.0,555.17
8,17,6,0,,,,1.6454834,0.0,0.0,0.0,380.07
8,18,6,0,,,,1.8993,0.0,0.0,0.0,169.46
8,19,6,0,,,,1.4185333,0.0,0.0,0.0,34.4
8,20,6,0,,,,2.0258167,0.0,0.0,0.0,2.86
8,21,6,0,,,,1.7211334,0.0,0.0,0.0,0.0
8,22,6,0,,,,1.7203667,0.0,0.0,0.0,0.0
8,23,6,0,,,,1.8828167,0.0,0.0,0.0,0.0
8,24,6,0,,,,1.1030917,0.0,0.0,0.0,0.0
8,1,7,0,,,,1.5792,0.0,0.0,0.0,0.0
8,2,7,0,,,,1.5887333,0.0,0.0,0.0,0.0
8,3,7,0,,,,1.1246667,0.0,0.0,0.0,0.0
8,4,7,0,,,,0.80286664,0.0,0.0,0.0,0.0
8,5,7,0,,,,0.22928333,0.0,0.0,0.0,0.0
8,6,7,0,,,,1.0336666,0.0,0.0,0.0,0.0
8,7,7,0,,,,1.6469333,0.0,0.0,0.0,61.03
8,8,7,0,,,,0.9910167,0.0,0.0,0.0,224.94
