month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7,24,7,0,,,,0.5457,0.0,0.0,0.0,0.0
8,1,1,0,,,,0.5506778,0.0,0.0,0.0,0.0
8,2,1,0,,,,0.33308333,0.0,0.0,0.0,0.0
8,3,1,0,,,,0.32265556,0.0,0.0,0.0,0.0
8,4,1,0,,,,0.3206,0.0,0.0,0.0,0.0
8,5,1,0,,,,0.3311889,0.0,0.0,0.0,0.0
8,6,1,0,,,,0.704,0.0,0.0,0.0,0.87
8,7,1,0,,,,0.5862833,0.0,0.0,0.0,41.12
8,8,1,0,,,,0.2547222,0.0,0.0,0.0,14.06
8,9,1,0,,,,0.25661665,0.0,0.0,0.0,58.05
8,10,1,0,,,,0.25685,0.0,0.0,0.0,310.95
8,11,1,0,,,,0.57676667,0.0,0.0,0.0,309.85
8,12,1,0,,,,1.3443667,0.0,0.0,0.0,408.25
8,13,1,0,,,,1.5848944,0.0,0.0,0.0,253.05
8,14,1,0,,,,2.9717166,0.0,0.0,0.0,171.52
8,15,1,0,,,,6.2157664,0.0,0.0,0.0,75.01
8,16,1,0,,,,7.1401834,0.0,0.0,0.0,87.93
8,17,1,0,,,,6.674383,0.0,0.0,0.0,82.53
8,18,1,0,,,,5.6201167,0.0,0.0,0.0,39.56
8,19,1,0,,,,2.4780445,0.0,0.0,0.0,13.2
8,20,1,0,,,,3.6981666,0.0,0.0,0.0,2.03
8,21,1,0,,,,2.6935945,0.0,0.0,0.0,0.0
8,22,1,0,,,,1.44065,0.0,0.0,0.0,0.0
8,23,1,0,,,,1.3804166,0.0,0.0,0.0,0.0
8,24,1,0,,,,1.6841,0.0,0.0,0.0,0.0
8,1,2,0,,,,0.98325,0.0,0.0,0.0,0.0
8,2,2,0,,,,0.91003335,0.0,0.0,0.0,0.0
8,3,2,0,,,,0.57555,0.0,0.0,0.0,0.0
8,4,2,0,,,,0.5439889,0.0,0.0,0.0,0.0
8,5,2,0,,,,0.5324,0.0,0.0,0.0,0.0
