month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7,24,7,0,,,,0.38223332,0.0,0.0,0.0,0.0
8,1,1,0,,,,0.33286667,0.0,0.0,0.0,0.0
8,2,1,0,,,,0.7353,0.0,0.0,0.0,0.0
8,3,1,0,,,,2.2219667,0.0,0.0,0.0,0.0
8,4,1,0,,,,0.89565,0.0,0.0,0.0,0.0
8,5,1,0,,,,0.33058333,0.0,0.0,0.0,0.0
8,6,1,0,,,,0.49945,0.0,0.0,0.0,0.87
8,7,1,0,,,,3.2309,0.0,0.0,0.0,41.12
8,8,1,0,,,,0.16986668,0.0,0.0,0.0,14.06
8,9,1,0,,,,0.0018667537,0.0,0.0,0.0,58.05
8,10,1,0,,,,1.2207032e-07,0.0,0.0,0.0,310.95
8,11,1,0,,,,1.2207032e-07,0.0,0.0,0.0,309.85
8,12,1,0,,,,0.58431673,0.0,0.0,0.0,408.25
8,13,1,0,,,,2.56205,0.0,0.0,0.0,253.05
8,14,1,0,,,,0.72418344,0.0,0.0,0.0,171.52
8,15,1,0,,,,0.9743334,0.0,0.0,0.0,75.01
8,16,1,0,,,,0.8450334,0.0,0.0,0.0,87.93
8,17,1,0,,,,0.25555012,0.0,0.0,0.0,82.53
8,18,1,0,,,,0.6405,0.0,0.0,0.0,39.56
8,19,1,0,,,,2.0949333,0.0,0.0,0.0,13.2
8,20,1,0,,,,0.48208332,0.0,0.0,0.0,2.03
8,21,1,0,,,,0.8071167,0.0,0.0,0.0,0.0
8,22,1,0,,,,0.47586668,0.0,0.0,0.0,0.0
8,23,1,0,,,,0.5136,0.0,0.0,0.0,0.0
8,24,1,0,,,,0.70851666,0.0,0.0,0.0,0.0
8,1,2,0,,,,2.3836167,0.0,0.0,0.0,0.0
8,2,2,0,,,,0.18425,0.0,0.0,0.0,0.0
8,3,2,0,,,,0.18268333,0.0,0.0,0.0,0.0
8,4,2,0,,,,1.3324167,0.0,0.0,0.0,0.0
8,5,2,0,,,,3.10825,0.0,0.0,0.0,0.0
8,6,2,0,,,,2.64935,0.0,0.0,0.0,0.0
8,7,2,0,,,,0.1817,0.0,0.0,0.0,11.5
8,8,2,0,,,,0.29916668,0.0,0.0,0.0,125.83
8,9,2,0,,,,0.40240002,0.0,0.0,0.0,134.75
8,10,2,0,,,,1.2207032e-07,0.0,0.0,0.0,390.48
8,11,2,0,,,,1.2207032e-07,0.0,0.0,0.0,494.46
8,12,2,0,,,,1.2207032e-07,0.0,0.0,0.0,330.74
8,13,2,0,,,,1.2207032e-07,0.0,0.0,0.0,511.35
8,14,2,0,,,,0.68970007,0.0,0.0,0.0,245.64
8,15,2,0,,,,0.66246676,0.0,0.0,0.0,386.38
8,16,2,0,,,,1.5676334,0.0,0.0,0.0,437.32
8,17,2,0,,,,2.9053667,0.0,0.0,0.0,57.81
8,18,2,0,,,,0.33081675,0.0,0.0,0.0,191.58
8,19,2,0,,,,2.2413666,0.0,0.0,0.0,40.21
8,20,2,0,,,,3.5821834,0.0,0.0,0.0,4.87
8,21,2,0,,,,0.9327833,0.0,0.0,0.0,0.0
8,22,2,0,,,,0.99651664,0.0,0.0,0.0,0.0
